,id,neighbourhood,price,stay_type
20686,32208121,Bedford Stuyvesant,140.0,1
20687,32214068,Murray Hill,220.0,1
20688,32214481,Midtown,210.0,1
20689,32214783,Bushwick,58.0,1
20690,32218558,Financial District,245.0,1
20691,32218659,Financial District,245.0,1
20692,32218803,Financial District,200.0,1
20693,32219550,Financial District,229.0,1
20694,32219678,Financial District,204.0,1
20695,32222587,East Harlem,156.0,1
20696,32222783,Vinegar Hill,240.0,1
20697,32223111,Bedford Stuyvesant,132.0,1
20698,32223114,Gravesend,130.0,1
20699,32223854,Financial District,234.0,1
20700,32224172,Financial District,235.0,1
20701,32224530,Clinton,250.0,1
20702,32224599,East Elmhurst,40.0,1
20703,32225184,Financial District,258.0,1
20704,32225188,Financial District,231.0,1
20705,32225189,Financial District,194.0,1
20706,32225195,Financial District,240.0,1
20707,32225197,Financial District,229.0,1
20708,32225203,Financial District,230.0,1
20709,32225207,Financial District,256.0,1
20710,32226740,Clinton,149.0,1
20711,32228971,Forest Hills,40.0,1
20712,32232502,East Harlem,95.0,1
20713,32232908,Williamsburg,150.0,1
20714,32233982,Woodside,51.0,1
20715,32234241,West Village,175.0,1
20716,32234380,Williamsburg,75.0,1
20717,32234672,Washington Heights,125.0,1
20718,32236681,Financial District,262.0,1
20719,32237138,Financial District,203.0,1
20720,32237148,Financial District,247.0,1
20721,32237306,Financial District,229.0,1
20722,32237394,Financial District,234.0,1
20723,32237469,Financial District,228.0,1
20724,32237560,Financial District,252.0,1
20725,32237566,Financial District,229.0,1
20726,32237736,Financial District,229.0,1
20727,32237768,Financial District,227.0,1
20728,32237811,Financial District,205.0,1
20729,32238040,Harlem,85.0,1
20730,32238106,Financial District,194.0,1
20731,32238131,Financial District,214.0,1
20732,32238198,Financial District,229.0,1
20733,32238229,Financial District,185.0,1
20734,32238253,Financial District,234.0,1
20735,32238307,Financial District,201.0,1
20736,32238324,Financial District,229.0,1
20737,32238387,Financial District,244.0,1
20738,32238391,Financial District,227.0,1
20739,32238473,Financial District,241.0,1
20740,32238548,Financial District,252.0,1
20741,32238621,Financial District,250.0,1
20742,32238809,Financial District,228.0,1
20743,32238821,Financial District,242.0,1
20744,32238933,Clinton Hill,175.0,1
20745,32239033,Financial District,221.0,1
20746,32239034,Financial District,203.0,1
20747,32239035,Financial District,228.0,1
20748,32239039,Financial District,215.0,1
20749,32239551,Financial District,198.0,1
20750,32239738,Financial District,227.0,1
20751,32239944,Financial District,236.0,1
20752,32239950,Financial District,244.0,1
20753,32240076,Financial District,248.0,1
20754,32240110,Financial District,241.0,1
20755,32240186,Financial District,230.0,1
20756,32240388,Financial District,230.0,1
20757,32240417,Financial District,227.0,1
20758,32240476,Financial District,214.0,1
20759,32240488,Financial District,188.0,1
20760,32240533,Financial District,247.0,1
20761,32240537,Financial District,220.0,1
20762,32240590,Financial District,196.0,1
20763,32240603,Financial District,218.0,1
20764,32240776,Bedford Stuyvesant,130.0,1
20765,32240812,Financial District,214.0,1
20766,32240873,Financial District,196.0,1
20767,32240933,Financial District,229.0,1
20768,32240970,Financial District,215.0,1
20769,32241019,Financial District,231.0,1
20770,32241027,Financial District,234.0,1
20771,32241060,Financial District,212.0,1
20772,32241096,Financial District,228.0,1
20773,32241117,Financial District,214.0,1
20774,32241142,Financial District,214.0,1
20775,32241163,Financial District,201.0,1
20776,32241185,Financial District,214.0,1
20777,32241235,Financial District,235.0,1
20778,32241239,Flatlands,165.0,1
20779,32241242,Financial District,256.0,1
20780,32241284,Financial District,248.0,1
20781,32241288,Financial District,216.0,1
20782,32241577,Financial District,223.0,1
20783,32241600,Financial District,229.0,1
20784,32242139,Park Slope,200.0,1
20785,32242353,Bedford Stuyvesant,110.0,1
20786,32242848,Fresh Meadows,55.0,1
20787,32244701,Clinton,150.0,1
20788,32244865,Flatbush,100.0,1
20789,32245235,East Village,68.0,1
20790,32250920,Williamsburg,100.0,1
20791,32251219,Bedford Stuyvesant,215.0,1
20792,32252006,Astoria,85.0,1
20793,32252190,Fresh Meadows,50.0,1
20794,32253160,Fresh Meadows,255.0,1
20795,32260219,Elmhurst,300.0,1
20796,32260853,Williamsburg,75.0,1
20797,32263166,Tremont,50.0,1
20798,32266199,Tribeca,225.0,1
20799,32267097,Greenpoint,50.0,1
20800,32270481,East Village,211.0,1
20801,32270656,Sunnyside,95.0,1
20802,32271293,Harlem,52.0,1
20803,32272051,Williamsburg,64.0,1
20804,32272082,Roosevelt Island,85.0,1
20805,32272829,Williamsburg,200.0,1
20806,32278370,Rego Park,54.0,1
20807,32281512,Prospect Heights,195.0,1
20808,32284162,Williamsburg,210.0,1
20809,32284910,East Elmhurst,45.0,1
20810,32286305,Upper East Side,175.0,1
20811,32286787,Williamsburg,65.0,1
20812,32286975,Bushwick,70.0,1
20813,32287174,Clinton Hill,195.0,1
20814,32291088,Gowanus,80.0,1
20815,32291386,Chelsea,215.0,1
20816,32291916,East Harlem,77.0,1
20817,32292954,East Elmhurst,49.0,1
20818,32297005,Clinton,170.0,1
20819,32302579,Prospect Heights,65.0,1
20820,32302978,Williamsburg,120.0,1
20821,32303292,Bedford Stuyvesant,150.0,1
20822,32303671,Williamsburg,57.0,1
20823,32303904,Bedford Stuyvesant,108.0,1
20824,32303970,Williamsburg,70.0,1
20825,32304790,Williamsburg,99.0,1
20826,32304889,Williamsburg,115.0,1
20827,32305798,Fort Greene,119.0,1
20828,32306053,Upper East Side,136.0,1
20829,32306527,Jamaica Hills,67.0,1
20830,32308362,Upper West Side,220.0,1
20831,32308571,Astoria,45.0,1
20832,32309292,Harlem,145.0,1
20833,32310285,Little Italy,75.0,1
20834,32310645,Kensington,160.0,1
20835,32314460,Lower East Side,75.0,1
20836,32314821,Bedford Stuyvesant,55.0,1
20837,32315112,Bedford Stuyvesant,100.0,1
20838,32316532,Crown Heights,125.0,1
20839,32317602,Clinton,177.0,1
20840,32329737,Williamsburg,60.0,1
20841,32332953,Bedford Stuyvesant,60.0,1
20842,32333010,Prospect Lefferts Gardens,158.0,1
20843,32333590,Lower East Side,140.0,1
20844,32333972,Prospect Lefferts Gardens,60.0,1
20845,32334037,Bedford Stuyvesant,60.0,1
20846,32337194,Harlem,140.0,1
20847,32338134,Greenpoint,100.0,1
20848,32341313,Ridgewood,65.0,1
20849,32349835,Bay Ridge,40.0,1
20850,32354513,Bedford Stuyvesant,90.0,1
20851,32355251,Greenpoint,145.0,1
20852,32355744,Upper East Side,150.0,1
20853,32361370,Ridgewood,42.0,1
20854,32361604,Ridgewood,42.0,1
20855,32362267,Astoria,225.0,1
20856,32364378,Midtown,160.0,1
20857,32364475,Midtown,115.0,1
20858,32364848,Flatbush,40.0,1
20859,32365337,Longwood,159.0,1
20860,32365434,Crown Heights,150.0,1
20861,32365738,Financial District,249.0,1
20862,32367010,Crown Heights,188.0,1
20863,32371477,East Harlem,55.0,1
20864,32377751,East Harlem,79.0,1
20865,32379092,Bushwick,57.0,1
20866,32379410,Upper East Side,260.0,1
20867,32379695,Bushwick,55.0,1
20868,32380039,Bushwick,51.0,1
20869,32380547,Upper West Side,95.0,1
20870,32381021,Bushwick,125.0,1
20871,32381165,Stapleton,275.0,1
20872,32385315,Lower East Side,175.0,1
20873,32385720,East Village,95.0,1
20874,32392636,East Harlem,95.0,1
20875,32400196,Harlem,110.0,1
20876,32401236,Williamsburg,67.0,1
20877,32401422,Bushwick,75.0,1
20878,32402674,Longwood,60.0,1
20879,32402856,Carroll Gardens,190.0,1
20880,32402997,Cobble Hill,85.0,1
20881,32403617,Throggs Neck,125.0,1
20882,32403772,Little Italy,172.0,1
20883,32404550,Astoria,80.0,1
20884,32404978,Harlem,58.0,1
20885,32405524,East New York,179.0,1
20886,32406935,Bushwick,166.0,1
20887,32407462,Astoria,220.0,1
20888,32408593,Astoria,62.0,1
20889,32408700,Astoria,125.0,1
20890,32409168,Astoria,80.0,1
20891,32409454,Astoria,70.0,1
20892,32409562,Astoria,40.0,1
20893,32416142,Bedford Stuyvesant,179.0,1
20894,32418651,East Village,240.0,1
20895,32421217,Greenpoint,175.0,1
20896,32422767,Wakefield,41.0,1
20897,32424818,Canarsie,200.0,1
20898,32426202,Crown Heights,125.0,1
20899,32426943,Clinton,220.0,1
20900,32434711,Midtown,250.0,1
20901,32437052,Briarwood,62.0,1
20902,32437992,Prospect Lefferts Gardens,65.0,1
20903,32439523,Morningside Heights,180.0,1
20904,32439871,Jackson Heights,85.0,1
20905,32441129,NoHo,325.0,1
20906,32441243,Crown Heights,104.0,1
20907,32443972,Bedford Stuyvesant,120.0,1
20908,32446458,Jackson Heights,42.0,1
20909,32446696,Clinton,180.0,1
20910,32450788,Bushwick,90.0,1
20911,32450910,East Harlem,79.0,1
20912,32454559,Upper East Side,100.0,1
20913,32459287,Bushwick,135.0,1
20914,32460177,Bushwick,51.0,1
20915,32461960,Fieldston,64.0,1
20916,32463145,Bedford Stuyvesant,48.0,1
20917,32465145,Murray Hill,282.0,1
20918,32466246,Murray Hill,169.0,1
20919,32466398,Murray Hill,169.0,1
20920,32466401,Murray Hill,172.0,1
20921,32466450,East Village,199.0,1
20922,32466500,Murray Hill,202.0,1
20923,32466675,East New York,150.0,1
20924,32468788,Prospect Heights,150.0,1
20925,32469151,Williamsburg,179.0,1
20926,32471373,Upper East Side,150.0,1
20927,32472366,Morningside Heights,175.0,1
20928,32474426,Bedford Stuyvesant,96.0,1
20929,32474739,East Flatbush,74.0,1
20930,32475687,Pelham Bay,100.0,1
20931,32477130,Clinton Hill,120.0,1
20932,32479283,Upper West Side,120.0,1
20933,32487006,Springfield Gardens,175.0,1
20934,32490805,East Harlem,100.0,1
20935,32492270,Springfield Gardens,75.0,1
20936,32492359,Springfield Gardens,175.0,1
20937,32492910,Springfield Gardens,55.0,1
20938,32493112,Springfield Gardens,75.0,1
20939,32493396,Springfield Gardens,65.0,1
20940,32493667,Springfield Gardens,85.0,1
20941,32494256,Clinton Hill,143.0,1
20942,32495009,Williamsburg,65.0,1
20943,32495242,Bedford Stuyvesant,150.0,1
20944,32496573,Williamsburg,107.0,1
20945,32499059,Upper East Side,87.0,1
20946,32499495,Columbia Street Waterfront District,175.0,1
20947,32500481,Prospect Heights,82.0,1
20948,32501003,Upper East Side,78.0,1
20949,32501542,Flatbush,105.0,1
20950,32501807,Washington Heights,285.0,1
20951,32502180,Arden Heights,83.0,1
20952,32503407,Gramercy,150.0,1
20953,32506530,Midtown,145.0,1
20954,32514722,Chinatown,150.0,1
20955,32516998,Bushwick,55.0,1
20956,32518068,Clinton,175.0,1
20957,32518771,East Flatbush,85.0,1
20958,32519790,Clinton,90.0,1
20959,32520381,Carroll Gardens,199.0,1
20960,32520602,Flatlands,40.0,1
20961,32521604,Fort Greene,90.0,1
20962,32523519,Stapleton,125.0,1
20963,32523945,Astoria,350.0,1
20964,32526623,Clinton,70.0,1
20965,32527460,Williamsburg,75.0,1
20966,32527598,Little Italy,160.0,1
20967,32528224,Clinton,295.0,1
20968,32528660,Clinton,295.0,1
20969,32529302,Greenwich Village,215.0,1
20970,32530603,Sunnyside,115.0,1
20971,32531001,Astoria,175.0,1
20972,32531170,Chinatown,299.0,1
20973,32531179,Greenwich Village,146.0,1
20974,32531409,Jamaica Estates,250.0,1
20975,32533738,East Village,161.0,1
20976,32540677,Midtown,140.0,1
20977,32541300,Bedford Stuyvesant,55.0,1
20978,32541965,Crown Heights,48.0,1
20979,32542856,Little Italy,66.0,1
20980,32544013,Bushwick,70.0,1
20981,32544596,Bushwick,85.0,1
20982,32544667,Upper East Side,300.0,1
20983,32545827,Fort Greene,160.0,1
20984,32546490,Bedford Stuyvesant,58.0,1
20985,32548384,Washington Heights,50.0,1
20986,32549155,Bedford Stuyvesant,126.0,1
20987,32549231,Bayside,48.0,1
20988,32549565,Chelsea,139.0,1
20989,32554699,Sunset Park,50.0,1
20990,32554837,Sunset Park,60.0,1
20991,32554867,Clinton,200.0,1
20992,32558916,Bedford Stuyvesant,200.0,1
20993,32564016,Williamsburg,150.0,1
20994,32566536,Canarsie,69.0,1
20995,32567344,Williamsburg,110.0,1
20996,32568130,Murray Hill,257.0,1
20997,32568567,Murray Hill,243.0,1
20998,32570179,Harlem,65.0,1
20999,32570888,Crown Heights,165.0,1
21000,32572058,Clinton,115.0,1
21001,32572203,Clinton,105.0,1
21002,32573252,Hunters Point,107.0,1
21003,32573359,Murray Hill,308.0,1
21004,32574380,Greenpoint,99.0,1
21005,32576739,Rosedale,300.0,1
21006,32581701,Greenpoint,105.0,1
21007,32586373,Williamsburg,120.0,1
21008,32587884,Little Italy,120.0,1
21009,32587918,Midtown,260.0,1
21010,32587983,Harlem,82.0,1
21011,32588761,Brighton Beach,45.0,1
21012,32590674,Murray Hill,300.0,1
21013,32590792,Murray Hill,316.0,1
21014,32590874,Murray Hill,228.0,1
21015,32591885,East Harlem,79.0,1
21016,32592596,SoHo,95.0,1
21017,32595081,Clinton Hill,200.0,1
21018,32595489,Rosedale,42.0,1
21019,32595490,Clason Point,95.0,1
21020,32602726,Greenpoint,89.0,1
21021,32608044,Flatbush,83.0,1
21022,32608451,Gramercy,349.0,1
21023,32609815,Crown Heights,90.0,1
21024,32610653,Maspeth,100.0,1
21025,32611321,Upper West Side,80.0,1
21026,32611480,East Harlem,75.0,1
21027,32611643,Harlem,278.0,1
21028,32611927,Prospect Heights,150.0,1
21029,32611977,Belmont,40.0,1
21030,32612264,Bushwick,65.0,1
21031,32612266,Bedford Stuyvesant,90.0,1
21032,32612731,Upper East Side,199.0,1
21033,32613384,East New York,106.0,1
21034,32616255,Clinton,132.0,1
21035,32617393,Bushwick,100.0,1
21036,32617641,East New York,42.0,1
21037,32617897,Bushwick,43.0,1
21038,32618476,Astoria,100.0,1
21039,32618640,East New York,40.0,1
21040,32619108,East New York,40.0,1
21041,32628641,Mott Haven,60.0,1
21042,32634041,Far Rockaway,147.0,1
21043,32634232,Harlem,135.0,1
21044,32634304,Financial District,211.0,1
21045,32634839,Financial District,205.0,1
21046,32634874,Financial District,248.0,1
21047,32635569,Williamsburg,125.0,1
21048,32635717,Financial District,230.0,1
21049,32636472,Washington Heights,50.0,1
21050,32636982,Parkchester,93.0,1
21051,32638547,Bedford Stuyvesant,100.0,1
21052,32638687,Williamsburg,235.0,1
21053,32639119,Prospect Lefferts Gardens,45.0,1
21054,32640244,Astoria,180.0,1
21055,32640289,Clinton,202.0,1
21056,32640768,Harlem,50.0,1
21057,32641909,Clinton,160.0,1
21058,32642131,Clinton,90.0,1
21059,32643109,Upper West Side,67.0,1
21060,32643370,Bushwick,45.0,1
21061,32643993,East Village,250.0,1
21062,32644251,Glendale,190.0,1
21063,32646882,Clinton,150.0,1
21064,32655912,Upper East Side,137.0,1
21065,32657797,East Harlem,350.0,1
21066,32661291,Upper West Side,275.0,1
21067,32661706,Forest Hills,150.0,1
21068,32661875,Clinton,125.0,1
21069,32663202,Chelsea,65.0,1
21070,32664187,Crown Heights,70.0,1
21071,32664528,Hunters Point,55.0,1
21072,32664634,Jackson Heights,55.0,1
21073,32664982,Williamsburg,95.0,1
21074,32666157,East Village,115.0,1
21075,32666534,Prospect Heights,350.0,1
21076,32667711,Murray Hill,165.0,1
21077,32667713,Murray Hill,160.0,1
21078,32668910,Crown Heights,102.0,1
21079,32669067,Midtown,359.0,1
21080,32669154,Bedford Stuyvesant,190.0,1
21081,32670621,Canarsie,168.0,1
21082,32671733,Clinton,170.0,1
21083,32672719,Brighton Beach,85.0,1
21084,32674139,Upper East Side,125.0,1
21085,32675657,Greenpoint,95.0,1
21086,32675979,Chelsea,100.0,1
21087,32676082,Chelsea,100.0,1
21088,32676112,Richmond Hill,58.0,1
21089,32676180,Chelsea,100.0,1
21090,32676181,Chelsea,100.0,1
21091,32676186,Chelsea,100.0,1
21092,32676189,Chelsea,100.0,1
21093,32676190,Chelsea,100.0,1
21094,32678246,Chelsea,100.0,1
21095,32678719,Midtown,100.0,1
21096,32678720,Midtown,199.0,1
21097,32678721,Midtown,100.0,1
21098,32678723,Midtown,100.0,1
21099,32678725,Midtown,249.0,1
21100,32678726,Midtown,100.0,1
21101,32681408,Upper West Side,209.0,1
21102,32681548,Upper West Side,250.0,1
21103,32681551,Upper West Side,230.0,1
21104,32681581,Upper West Side,230.0,1
21105,32683419,Midtown,324.0,1
21106,32683430,Midtown,299.0,1
21107,32683433,Midtown,359.0,1
21108,32683537,Midtown,304.0,1
21109,32687805,Crown Heights,146.0,1
21110,32691375,Chelsea,149.0,1
21111,32692224,Harlem,73.0,1
21112,32694705,Ridgewood,42.0,1
21113,32694901,Ridgewood,42.0,1
21114,32695204,Arrochar,150.0,1
21115,32697000,Williamsburg,45.0,1
21116,32697097,Bushwick,300.0,1
21117,32697647,Jamaica,135.0,1
21118,32698909,Wakefield,75.0,1
21119,32699108,Hunters Point,300.0,1
21120,32699916,East Harlem,185.0,1
21121,32699981,Bushwick,45.0,1
21122,32700870,Midtown,199.0,1
21123,32701542,Sunnyside,180.0,1
21124,32702033,Carroll Gardens,80.0,1
21125,32705496,Harlem,113.0,1
21126,32711107,Upper West Side,234.0,1
21127,32713924,Westchester Heights,50.0,1
21128,32714651,Upper West Side,120.0,1
21129,32715168,Maspeth,55.0,1
21130,32716275,Lower East Side,170.0,1
21131,32717193,Greenpoint,189.0,1
21132,32717623,Ridgewood,42.0,1
21133,32717722,Ridgewood,45.0,1
21134,32718064,Bedford Stuyvesant,175.0,1
21135,32718338,Williamsburg,130.0,1
21136,32718483,Gramercy,94.0,1
21137,32722262,Harlem,125.0,1
21138,32722385,Bedford Stuyvesant,60.0,1
21139,32723619,Williamsburg,250.0,1
21140,32724929,Bedford Stuyvesant,72.0,1
21141,32725337,Bedford Stuyvesant,160.0,1
21142,32726051,Harlem,80.0,1
21143,32726513,Bedford Stuyvesant,55.0,1
21144,32726808,Bedford Stuyvesant,75.0,1
21145,32734625,Bedford Stuyvesant,55.0,1
21146,32736925,Lower East Side,150.0,1
21147,32739899,East Village,82.0,1
21148,32740310,Murray Hill,262.0,1
21149,32740475,Murray Hill,244.0,1
21150,32740570,Murray Hill,240.0,1
21151,32740979,Astoria,110.0,1
21152,32743311,East Village,220.0,1
21153,32744084,Williamsburg,50.0,1
21154,32745294,East Flatbush,100.0,1
21155,32745711,East Flatbush,110.0,1
21156,32746895,Crown Heights,250.0,1
21157,32747955,Astoria,85.0,1
21158,32748003,Flushing,85.0,1
21159,32749800,Washington Heights,45.0,1
21160,32750252,Elmhurst,70.0,1
21161,32750384,Brownsville,44.0,1
21162,32757476,Harlem,181.0,1
21163,32759322,East Harlem,65.0,1
21164,32759711,Springfield Gardens,70.0,1
21165,32764575,Chelsea,140.0,1
21166,32764647,Astoria,170.0,1
21167,32765984,Forest Hills,79.0,1
21168,32770484,Maspeth,55.0,1
21169,32773207,Chelsea,149.0,1
21170,32777169,Washington Heights,45.0,1
21171,32779148,Red Hook,55.0,1
21172,32781823,Astoria,115.0,1
21173,32783365,East Village,158.0,1
21174,32783755,Boerum Hill,175.0,1
21175,32784434,Murray Hill,300.0,1
21176,32784607,Williamsburg,150.0,1
21177,32785169,City Island,95.0,1
21178,32785423,Park Slope,140.0,1
21179,32786275,Clinton,145.0,1
21180,32787798,Sheepshead Bay,60.0,1
21181,32788167,Upper East Side,80.0,1
21182,32788343,Bedford Stuyvesant,52.0,1
21183,32788464,Upper East Side,145.0,1
21184,32788864,Bedford Stuyvesant,48.0,1
21185,32788887,Bedford Stuyvesant,50.0,1
21186,32789261,Baychester,101.0,1
21187,32789884,Astoria,62.0,1
21188,32790135,West Village,175.0,1
21189,32790345,South Bronx,55.0,1
21190,32790547,Hunters Point,60.0,1
21191,32792151,Fort Greene,145.0,1
21192,32794232,Lower East Side,75.0,1
21193,32795950,Mariner's Harbor,63.0,1
21194,32798710,Pelham Bay,62.0,1
21195,32799550,Pelham Bay,65.0,1
21196,32801102,Gramercy,199.0,1
21197,32801214,Pelham Bay,150.0,1
21198,32802231,East Harlem,130.0,1
21199,32802904,East Village,190.0,1
21200,32803072,Greenwich Village,100.0,1
21201,32805276,Harlem,50.0,1
21202,32805414,Midtown,339.0,1
21203,32806692,Williamsburg,129.0,1
21204,32806789,Williamsburg,200.0,1
21205,32808737,Murray Hill,231.0,1
21206,32808795,West Village,300.0,1
21207,32808836,Williamsbridge,140.0,1
21208,32809387,Arverne,300.0,1
21209,32809670,Harlem,63.0,1
21210,32811391,Chelsea,290.0,1
21211,32811501,Greenpoint,59.0,1
21212,32813805,Sunset Park,40.0,1
21213,32813862,Woodlawn,80.0,1
21214,32816486,Upper East Side,225.0,1
21215,32816601,East New York,135.0,1
21216,32816987,West Village,168.0,1
21217,32818195,East Village,250.0,1
21218,32818383,Wakefield,50.0,1
21219,32818954,Lower East Side,125.0,1
21220,32819286,Wakefield,50.0,1
21221,32820306,Bedford Stuyvesant,70.0,1
21222,32820753,Bedford Stuyvesant,110.0,1
21223,32820849,Bedford Stuyvesant,180.0,1
21224,32821152,Greenwich Village,300.0,1
21225,32822073,Battery Park,69.0,1
21226,32822356,Gramercy,53.0,1
21227,32826893,Flatiron District,99.0,1
21228,32828305,Gramercy,115.0,1
21229,32828462,Gramercy,69.0,1
21230,32831206,Clinton,99.0,1
21231,32833064,Williamsburg,42.0,1
21232,32834210,Murray Hill,220.0,1
21233,32834423,Williamsburg,65.0,1
21234,32835357,Jackson Heights,40.0,1
21235,32837714,Hunters Point,79.0,1
21236,32837987,Bedford Stuyvesant,60.0,1
21237,32838697,East Elmhurst,45.0,1
21238,32839377,Gowanus,139.0,1
21239,32840036,Stuyvesant Town,55.0,1
21240,32840626,Financial District,221.0,1
21241,32841296,Bushwick,58.0,1
21242,32841690,Flatlands,40.0,1
21243,32841707,Flushing,189.0,1
21244,32842295,Flatlands,40.0,1
21245,32844039,Flushing,135.0,1
21246,32844072,East Elmhurst,55.0,1
21247,32844387,East Village,100.0,1
21248,32844588,Midtown,324.0,1
21249,32845010,Fresh Meadows,95.0,1
21250,32845242,Astoria,140.0,1
21251,32845331,Bedford Stuyvesant,90.0,1
21252,32845516,Bedford Stuyvesant,90.0,1
21253,32845716,Williamsburg,223.0,1
